student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,risk_level,risk_level_encoded,engagement_score,academic_performance,study_intensity,assignment_completion,activity_participation,attendance_performance_interaction,study_assignment_interaction,failure_risk
217902,0,2,2,0,4,20.0,4.53627506018761,78.1608525938728,61517,3.0,12.0,14,1,2,3,0,Low,1,0,4.53627506018761,12.0,14,2,354.5591263045853,168.0,True
215648,4,5,4,3,4,17.0,5.50027130270883,87.1613524587226,62725,5.0,20.1,45,2,2,3,0,Low,1,0,5.50027130270883,20.1,45,2,479.41108563400167,904.5000000000001,True
209990,3,0,4,0,2,23.0,6.90482536108585,75.9269124310548,58477,4.0,10.8,10,3,4,1,0,Low,1,0,6.90482536108585,10.8,10,4,524.2620705428917,108.0,True
213344,3,3,4,0,2,18.0,4.73023963228778,57.6334494083187,45778,6.0,16.2,52,0,4,3,1,High,0,1,4.73023963228778,16.2,52,4,272.62002653668185,842.4,True
213207,4,1,0,3,0,20.0,4.71622901990755,70.7266395487526,46932,3.0,11.1,55,1,9,1,0,Low,1,0,4.71622901990755,11.1,55,9,333.563029920368,610.5,True
203798,3,5,3,2,4,21.0,5.50027130270883,74.4521654433766,44897,3.0,9.9,31,2,3,3,0,Low,1,0,5.50027130270883,9.9,31,3,409.50710901273436,306.90000000000003,True
216956,2,0,1,0,1,19.0,4.66344934392547,99.2083347736914,49869,6.0,19.1,7,4,2,1,0,Low,1,0,4.66344934392547,19.1,7,2,462.6530437123096,133.70000000000002,True
212247,3,4,1,0,4,18.0,6.29516350276932,66.3527871453742,32601,2.0,24.0,10,2,4,1,0,Low,1,0,6.29516350276932,24.0,10,4,417.7016439445809,240.0,True
213813,0,2,4,0,0,21.0,4.81113106451157,69.7843105707708,33576,5.0,14.7,17,3,6,1,0,Low,1,0,4.81113106451157,14.7,17,6,335.7414644025585,249.89999999999998,True
205377,3,6,3,3,0,21.0,5.32999395338439,50.2496909299492,60756,3.0,19.3,49,1,4,3,0,Low,1,0,5.32999395338439,19.3,49,4,267.8305488160637,945.7,True
208341,3,4,1,1,4,18.0,4.47633934385494,74.8299322365897,25887,2.0,20.3,10,2,9,1,1,High,0,1,4.47633934385494,20.3,10,9,334.9641697686456,203.0,True
218578,4,2,1,2,1,17.0,6.39128716585969,70.5278295012843,55464,2.0,24.2,25,2,0,1,0,Low,1,0,6.39128716585969,24.2,25,0,450.76361152749877,605.0,True
201983,4,5,4,0,4,18.0,6.39232313506016,58.6461194694455,54765,2.0,19.0,18,0,7,3,0,Low,1,0,6.39232313506016,19.0,18,7,374.8849462660385,342.0,True
210500,4,2,4,0,0,26.0,5.3851679806559,81.2886924830521,44489,2.0,17.6,20,4,1,1,0,Low,1,0,5.3851679806559,17.6,20,1,437.7532639491161,352.0,True
219000,1,0,1,0,4,24.0,6.63807623786758,47.2538745460302,90831,5.0,18.0,23,1,4,1,0,Low,1,0,6.63807623786758,18.0,23,4,313.6748217711787,414.0,True
213618,4,2,1,0,3,20.0,4.70308406111129,84.3755512567897,26726,2.0,18.9,8,1,1,1,0,Low,1,0,4.70308406111129,18.9,8,1,396.8253102632863,151.2,True
204653,3,2,3,1,4,25.0,6.89028660664041,84.7306214793687,73936,4.0,15.1,43,3,7,1,1,High,0,1,6.89028660664041,15.1,43,7,583.8182663516124,649.3,True
214275,1,2,0,0,4,17.0,6.46622573716109,71.1606797884854,31430,2.0,8.1,28,1,8,1,0,Low,1,0,6.46622573716109,8.1,28,8,460.14101912218325,226.79999999999998,True
214914,2,2,1,0,1,18.0,5.50975111077925,83.8823376688246,37612,6.0,14.7,40,0,0,1,0,Low,1,0,5.50975111077925,14.7,40,0,462.17080314556654,588.0,True
207402,4,1,1,0,3,26.0,6.8580743517891,71.0501716360193,21932,5.0,12.0,24,2,4,1,0,Low,1,0,6.8580743517891,12.0,24,4,487.2673597871974,288.0,True
212116,0,2,2,0,4,21.0,4.57774064870649,71.98536582738,69689,6.0,15.4,4,3,8,1,0,Low,1,0,4.57774064870649,15.4,4,8,329.53033526000445,61.6,True
200657,1,5,1,0,0,25.0,4.51827316521168,58.3640673471678,35205,2.0,10.6,53,1,1,3,1,High,0,1,4.51827316521168,10.6,53,1,263.70479930731545,561.8,True
217331,0,6,3,3,0,24.0,4.01410626551221,81.9039912428656,70358,3.0,8.5,33,2,2,3,0,Low,1,0,4.01410626551221,8.5,33,2,328.771324418444,280.5,True
212133,0,3,2,0,3,17.0,6.63548516132198,68.0163053613585,65734,3.0,9.7,22,4,6,1,1,High,0,1,6.63548516132198,9.7,22,6,451.32118495323897,213.39999999999998,True
200751,1,5,2,0,4,18.0,5.84191404095378,78.5871493249002,57938,5.0,18.3,43,4,9,1,0,Low,1,0,5.84191404095378,18.3,43,9,459.09937107966584,786.9,True
202081,4,2,4,0,1,16.0,5.81638662924487,66.4214667848292,22052,2.0,14.3,43,3,3,0,1,High,0,1,5.81638662924487,14.3,43,3,386.33293130211285,614.9,True
215148,0,4,0,0,4,20.0,5.60712189505798,71.7296121288025,58923,5.0,5.3,28,1,8,3,0,Low,1,0,5.60712189505798,5.3,28,8,402.19667869142495,148.4,True
206872,3,2,2,1,4,23.0,6.88505917689082,63.6358370850509,67313,2.0,23.2,28,0,2,1,0,Low,1,0,6.88505917689082,23.2,28,2,438.1365041015589,649.6,True
209320,1,2,1,0,4,22.0,4.38070999864282,87.1225436998309,65268,5.0,18.1,50,1,3,1,1,High,0,1,4.38070999864282,18.1,50,3,381.65859829304526,905.0000000000001,True
213864,3,0,1,1,1,19.0,4.16042645930684,76.8929571959843,88126,4.0,9.9,55,1,4,1,0,Low,1,0,4.16042645930684,9.9,55,4,319.90749365252134,544.5,True
218130,2,5,1,0,0,23.0,4.73154739110487,86.2981172936768,47322,4.0,6.2,10,4,2,3,1,High,0,1,4.73154739110487,6.2,10,2,408.32363173815855,62.0,True
200843,3,1,2,0,4,19.0,4.19449233023894,61.6899212034999,586010,6.0,11.8,1,3,8,3,1,High,0,1,4.19449233023894,11.8,1,8,258.75790134112486,11.8,True
204072,1,3,3,0,3,26.0,5.64564261429494,87.9885111482045,28733,3.0,15.3,11,3,4,1,0,Low,1,0,5.64564261429494,15.3,11,4,496.75168810666867,168.3,True
217612,0,6,3,0,0,19.0,6.92433570156285,70.7056072500242,79773,5.0,7.1,55,4,7,1,0,Low,1,0,6.92433570156285,7.1,55,7,489.58936058202363,390.5,True
214428,3,3,3,0,1,25.0,4.06369776716364,77.5219762169452,56601,6.0,24.8,18,0,4,1,0,Low,1,0,4.06369776716364,24.8,18,4,315.025881658913,446.40000000000003,True
204219,2,2,3,0,4,18.0,5.49050399392073,83.9978785171744,88344,6.0,11.8,25,4,1,1,0,Low,1,0,5.49050399392073,11.8,25,1,461.19068747941435,295.0,True
217401,1,2,3,0,4,21.0,5.7013374037828,56.9919788071532,92012,4.0,6.6,24,3,8,3,1,High,0,1,5.7013374037828,6.6,24,8,324.9305004888192,158.39999999999998,True
203410,3,3,1,0,0,19.0,4.81081331912434,75.0940939779559,70943,3.0,7.3,14,4,3,1,0,Low,1,0,4.81081331912434,7.3,14,3,361.2636674967251,102.2,True
208072,3,0,1,0,3,18.0,5.32235182333157,67.8519737304962,73258,4.0,5.5,42,4,8,1,1,High,0,1,5.32235182333157,5.5,42,8,361.1320761011522,231.0,True
206790,4,3,1,0,0,17.0,6.58280673265735,74.2161323917327,38553,3.0,22.8,0,3,5,1,0,Low,1,0,6.58280673265735,22.8,0,5,488.55045598008724,0.0,True
213096,2,6,1,1,4,26.0,5.54647454956424,67.9844054672153,29820,5.0,15.1,40,1,9,1,1,High,0,1,5.54647454956424,15.1,40,9,377.0737746911656,604.0,True
204293,3,2,1,0,1,23.0,6.33555202178427,86.4666869736515,31035,5.0,22.8,46,2,6,1,0,Low,1,0,6.33555202178427,22.8,46,6,547.8141934729055,1048.8,True
203778,0,0,1,0,4,23.0,5.56289393588786,83.6159305088891,40484,4.0,10.1,0,2,4,1,0,Low,1,0,5.56289393588786,10.1,0,4,465.14655277151985,0.0,True
205306,0,5,1,0,1,25.0,6.29271213789829,82.7642678095358,20210,3.0,6.8,41,2,9,3,0,Low,1,0,6.29271213789829,6.8,41,9,520.8117126293306,278.8,True
203652,2,2,1,0,0,23.0,4.57286547847865,65.8315669817657,50206,6.0,10.1,3,0,8,3,0,Low,1,0,4.57286547847865,10.1,3,8,301.03890004507133,30.299999999999997,True
200553,3,2,3,0,2,23.0,4.5669974760607,75.0940939779559,52827,4.0,12.9,0,3,8,2,0,Low,1,0,4.5669974760607,12.9,0,8,342.9545376643896,0.0,True
204199,3,3,1,2,2,25.0,4.4089355174278,77.0146835807405,53344,3.0,9.7,51,0,1,1,0,Low,1,0,4.4089355174278,9.7,51,1,339.55277380259037,494.7,True
210505,0,2,2,1,4,25.0,6.57764483173082,82.7607297571298,58017,2.0,17.3,40,2,3,1,0,Low,1,0,6.57764483173082,17.3,40,3,544.3706863572559,692.0,True
208687,4,4,4,0,0,17.0,5.07429453935547,59.7861385991806,69776,3.0,15.1,35,0,7,0,0,Low,1,0,5.07429453935547,15.1,35,7,303.3724766229714,528.5,True
217393,4,3,1,0,2,19.0,4.63703040984064,75.0940939779559,39213,3.0,15.9,29,0,8,3,0,Low,1,0,4.63703040984064,15.9,29,8,348.2135973752123,461.1,True
205809,3,2,1,0,0,25.0,6.56090806431436,72.5209540520106,106140,3.0,14.3,49,4,5,1,0,Low,1,0,6.56090806431436,14.3,49,5,475.80331227160747,700.7,True
210645,3,5,2,0,4,18.0,5.51361643850816,78.0943920714301,74223,6.0,8.4,23,1,9,1,1,High,0,1,5.51361643850816,8.4,23,9,430.58252388033833,193.20000000000002,True
211802,3,4,4,1,3,17.0,5.93553043099775,95.7123133091569,71245,3.0,15.2,36,2,2,1,0,Low,1,0,5.93553043099775,15.2,36,2,568.1033482676918,547.1999999999999,True
200576,2,6,4,3,0,19.0,5.89670807772822,73.6138615345286,63966,5.0,10.2,6,4,2,3,0,Low,1,0,5.89670807772822,10.2,6,2,434.0794519434215,61.199999999999996,True
214409,3,3,1,0,0,16.0,4.75993297535311,79.9353115593693,42365,5.0,24.0,45,1,1,1,0,Low,1,0,4.75993297535311,24.0,45,1,380.48672538656655,1080.0,True
214606,1,5,1,0,3,20.0,6.77418084916026,61.5335135572673,41718,5.0,15.0,2,2,3,1,1,High,0,1,6.77418084916026,15.0,2,3,416.83914912118337,30.0,True
205047,3,1,1,2,3,24.0,4.75373608341805,67.7852350204624,62225,2.0,21.7,16,3,1,1,0,Low,1,0,4.75373608341805,21.7,16,1,322.23311763974493,347.2,True
215713,4,3,0,2,0,25.0,4.6887586420048,69.8274193949182,58173,5.0,8.9,23,2,7,1,0,Low,1,0,4.6887586420048,8.9,23,7,327.4039161368163,204.70000000000002,True
200047,3,0,1,0,3,17.0,5.40004243584031,77.1945814785783,43362,3.0,10.2,51,4,5,3,0,Low,1,0,5.40004243584031,10.2,51,5,416.85401580125523,520.1999999999999,True
210876,2,2,2,3,3,17.0,5.01431369421442,75.5056325865143,47177,4.0,23.6,59,2,8,1,0,Low,1,0,5.01431369421442,23.6,59,8,378.6089274688812,1392.4,True
217664,3,2,2,0,4,21.0,6.17442194226361,77.4027686336597,30641,3.0,21.5,54,3,5,1,0,Low,1,0,6.17442194226361,21.5,54,5,477.917353043622,1161.0,True
208383,3,5,0,2,0,25.0,6.63096865757566,96.8646752194507,26526,2.0,14.1,49,3,9,1,0,Low,1,0,6.63096865757566,14.1,49,9,642.3066254064233,690.9,True
215218,0,6,2,0,4,18.0,6.0061345115716,65.6292660616534,88294,6.0,10.8,49,4,1,1,1,High,0,1,6.0061345115716,10.8,49,1,394.1781998620112,529.2,True
218652,2,2,1,1,4,23.0,4.75303428776647,82.5159846012887,44172,3.0,21.2,39,3,4,1,0,Low,1,0,4.75303428776647,21.2,39,4,392.2013040987352,826.8,True
216255,4,4,0,1,0,18.0,6.69124528564051,69.2758839406663,456160,6.0,15.0,23,3,0,1,0,Low,1,0,6.69124528564051,15.0,23,0,463.5419318265625,345.0,True
209113,3,5,3,0,1,22.0,5.48592569622289,76.3600860609461,64337,5.0,13.3,27,4,5,3,0,Low,1,0,5.48592569622289,13.3,27,5,418.90575828753555,359.1,True
206311,3,4,2,0,3,21.0,6.12518594170718,72.4954542282663,53491,4.0,9.1,39,1,6,1,1,High,0,1,6.12518594170718,9.1,39,6,444.04813707665306,354.9,True
219794,2,2,1,0,4,19.0,6.5776102881351,65.6373561120615,66212,5.0,17.4,1,2,6,1,0,Low,1,0,6.5776102881351,17.4,1,6,431.73694884868297,17.4,True
201215,3,4,1,3,1,21.0,4.45379189262145,64.5761558210454,36502,6.0,20.7,37,3,7,1,1,High,0,1,4.45379189262145,20.7,37,7,287.6087592524315,765.9,True
218310,4,5,0,0,4,19.0,5.50027130270883,61.7599441705316,49503,3.0,12.5,44,1,6,2,1,High,0,1,5.50027130270883,12.5,44,6,339.69644857807447,550.0,True
205802,2,2,4,1,4,17.0,5.58370043138305,76.4216303202664,41770,3.0,24.4,30,1,0,1,0,Low,1,0,5.58370043138305,24.4,30,0,426.71549018626746,732.0,True
213980,3,4,4,0,2,25.0,6.5852166514727,86.36521151858,107161,6.0,14.9,8,0,8,3,0,Low,1,0,6.5852166514727,14.9,8,8,568.7336290001148,119.2,True
206003,0,0,1,0,0,24.0,5.38807200524395,58.0693656489075,66044,6.0,13.0,16,4,0,1,1,High,0,1,5.38807200524395,13.0,16,0,312.8819234151532,208.0,True
201944,2,2,1,1,4,23.0,5.57712632799664,57.0092390616114,37977,4.0,14.6,4,1,6,1,1,High,0,1,5.57712632799664,14.6,4,6,317.94772810956744,58.4,True
216932,1,6,3,0,1,26.0,6.48646494259407,71.1969906444911,42094,4.0,15.0,38,1,6,1,0,Low,1,0,6.48646494259407,15.0,38,6,461.8167838336895,570.0,True
201450,1,3,1,0,0,21.0,5.33970670966191,71.73845776623,49960,2.0,9.1,0,1,4,1,0,Low,1,0,5.33970670966191,9.1,0,4,383.0623242751359,0.0,True
217257,0,2,1,2,0,21.0,5.99803649198773,77.8669250706395,56576,4.0,25.0,26,3,5,0,0,Low,1,0,5.99803649198773,25.0,26,5,467.0486580925699,650.0,True
205513,0,2,1,3,4,20.0,5.75703193000763,92.2371857544954,57525,5.0,20.7,34,1,5,3,1,High,0,1,5.75703193000763,20.7,34,5,531.0124235226749,703.8,True
208018,4,4,1,0,4,21.0,6.44310626840803,78.5769775823941,36356,6.0,15.1,10,0,7,1,0,Low,1,0,6.44310626840803,15.1,10,7,506.27981681368067,151.0,True
217705,0,5,1,1,4,26.0,5.6132444135402,65.2642660706935,52347,2.0,21.4,7,3,3,1,0,Low,1,0,5.6132444135402,21.4,7,3,366.3442769251215,149.79999999999998,True
206388,3,6,1,3,3,21.0,5.50027130270883,80.3702699879517,45626,5.0,16.7,9,2,9,3,0,Low,1,0,5.50027130270883,16.7,9,9,442.05828960569147,150.29999999999998,True
209584,0,2,2,0,1,25.0,4.79110412259585,72.4235774221553,69217,3.0,24.2,57,0,0,1,0,Low,1,0,4.79110412259585,24.2,57,0,346.988900360428,1379.3999999999999,True
202403,1,0,4,2,1,23.0,4.85954702215375,85.7592042221927,47128,2.0,24.8,12,3,4,1,0,Low,1,0,4.85954702215375,24.8,12,4,416.7508855002318,297.6,True
211346,3,6,3,0,1,25.0,6.64372797035571,75.0149659220507,34760,5.0,20.4,27,0,7,3,0,Low,1,0,6.64372797035571,20.4,27,7,498.3790272916087,550.8,True
209140,3,4,4,0,4,25.0,6.86556186962899,73.576529605993,74191,4.0,14.4,37,4,6,3,0,Low,1,0,6.86556186962899,14.4,37,6,505.144216162534,532.8000000000001,True
210835,4,2,1,3,2,20.0,6.08275060879105,77.7041876008604,88495,5.0,6.6,46,3,8,1,0,Low,1,0,6.08275060879105,6.6,46,8,472.65519443474756,303.59999999999997,True
211107,0,2,2,0,0,18.0,4.82818523505021,86.1050632789825,52252,4.0,20.5,35,4,3,1,0,Low,1,0,4.82818523505021,20.5,35,3,415.7311951866473,717.5,True
209809,2,2,1,2,4,16.0,5.18973812392931,100.0,56193,6.0,19.6,55,3,1,1,0,Low,1,0,5.18973812392931,19.6,55,1,518.973812392931,1078.0,True
212796,0,2,1,0,3,26.0,5.75340966713029,84.9311939825998,101486,4.0,9.9,37,4,0,1,0,Low,1,0,5.75340966713029,9.9,37,0,488.6439525004076,366.3,True
217947,2,1,2,0,2,23.0,6.24946304863306,74.6255056675559,68785,6.0,10.8,26,4,5,1,0,Low,1,0,6.24946304863306,10.8,26,5,466.36934015494757,280.8,True
216030,1,2,0,0,3,17.0,4.83342445004963,75.0940939779559,40631,4.0,14.8,0,0,2,1,1,High,0,1,4.83342445004963,14.8,0,2,362.9616298873767,0.0,True
218593,3,2,4,0,1,26.0,6.51014710186377,75.0940939779559,31216,4.0,6.0,44,3,8,1,0,Low,1,0,6.51014710186377,6.0,44,8,488.8735982776751,264.0,True
217822,3,4,3,0,1,19.0,6.93801938599819,84.1488747707212,69099,2.0,9.5,49,2,1,1,0,Low,1,0,6.93801938599819,9.5,49,1,583.8265244691977,465.5,True
212139,1,0,3,2,4,17.0,5.50390534143884,82.2035715238874,1708,4.0,16.3,49,2,6,0,0,Low,1,0,5.50390534143884,16.3,49,6,452.4406763956736,798.7,True
202168,3,0,4,1,4,19.0,6.92630232463384,66.9231233788032,42010,3.0,10.4,39,2,7,1,0,Low,1,0,6.92630232463384,10.4,39,7,463.5297850303619,405.6,True
212099,3,0,0,0,4,20.0,4.3088977246655,85.4231776214566,34471,3.0,13.5,46,4,9,1,1,High,0,1,4.3088977246655,13.5,46,9,368.0797356867912,621.0,True
204720,2,2,4,0,4,18.0,5.36543168505803,63.5171387207242,37458,3.0,24.4,8,1,8,3,0,Low,1,0,5.36543168505803,24.4,8,8,340.7968686363999,195.2,True
219822,0,4,2,2,0,18.0,6.91614756595172,71.5460846501562,38414,6.0,22.1,51,4,4,3,0,Low,1,0,6.91614756595172,22.1,51,4,494.82327920655354,1127.1000000000001,True
218516,1,5,2,0,2,19.0,5.21692241072572,63.4044448762787,59271,3.0,24.9,55,3,0,1,0,Low,1,0,5.21692241072572,24.9,55,0,330.77606941468196,1369.5,True
214980,2,2,1,2,0,26.0,4.47286464033649,85.2995686795412,45889,6.0,20.5,34,0,5,1,1,High,0,1,4.47286464033649,20.5,34,5,381.5334245826738,697.0,True
215215,0,6,2,3,2,18.0,5.23311571869644,90.8854557047657,44560,5.0,21.5,1,2,7,2,1,High,0,1,5.23311571869644,21.5,1,7,475.61410684949846,21.5,True
210459,4,4,4,0,3,16.0,5.43258641210948,80.4285740154656,61971,5.0,17.3,0,0,5,3,0,Low,1,0,5.43258641210948,17.3,0,5,436.93517834176,0.0,True
213017,1,2,2,2,2,18.0,6.52654752605765,76.8407551722881,55293,5.0,22.9,49,0,7,1,1,High,0,1,6.52654752605765,22.9,49,7,501.50484057009845,1122.1,True
213578,0,0,1,3,3,20.0,4.62332597186692,70.3686727618398,42027,3.0,22.2,14,0,9,1,0,Low,1,0,4.62332597186692,22.2,14,9,325.33731238561825,310.8,True
216110,1,4,1,0,1,18.0,6.49995958578616,93.1501033384914,58824,5.0,16.1,29,4,1,1,0,Low,1,0,6.49995958578616,16.1,29,1,605.4719071119986,466.90000000000003,True
201213,1,2,0,1,4,16.0,5.52448864103696,76.2642994581714,26438,5.0,24.1,13,0,8,1,0,Low,1,0,5.52448864103696,24.1,13,8,421.3212560733091,313.3,True
217610,2,2,1,2,3,23.0,4.59426101952512,66.1675746202528,52580,4.0,12.6,4,1,2,1,1,High,0,1,4.59426101952512,12.6,4,2,303.991108834347,50.4,True
215722,3,6,1,0,0,25.0,5.79285161168741,78.6804351221193,33008,4.0,19.8,35,3,7,1,0,Low,1,0,5.79285161168741,19.8,35,7,455.7840854054355,693.0,True
215974,3,2,2,3,0,20.0,6.86517949245379,70.0412934640738,61621,3.0,12.5,17,2,8,3,0,Low,1,0,6.86517949245379,12.5,17,8,480.84605151449716,212.5,True
217664,3,2,2,0,4,21.0,6.17442194226361,77.4027686336597,30641,3.0,21.5,54,3,5,1,0,Low,1,0,6.17442194226361,21.5,54,5,477.917353043622,1161.0,True
216091,4,2,2,2,0,22.0,5.85894565172984,77.0200244177983,53466,3.0,15.1,45,0,0,3,0,Low,1,0,5.85894565172984,15.1,45,0,451.25613715878546,679.5,True
214544,1,1,1,0,4,25.0,5.37663360760248,75.4253681029924,34188,6.0,22.7,1,3,2,1,1,High,0,1,5.37663360760248,22.7,1,2,405.53456900833703,22.7,True
213801,3,0,0,2,2,21.0,5.11306125294444,73.3986239593763,51040,3.0,22.0,38,3,8,1,1,High,0,1,5.11306125294444,22.0,38,8,375.2916601861263,836.0,True
214540,3,6,0,3,2,17.0,4.09125201917491,70.0746294866835,1793,2.0,19.9,52,0,5,1,0,Low,1,0,4.09125201917491,19.9,52,5,286.6929693803276,1034.8,True
206480,3,5,0,2,4,21.0,5.88441835869919,63.2834675675242,73034,3.0,13.7,6,4,1,1,0,Low,1,0,5.88441835869919,13.7,6,1,372.38639835648416,82.19999999999999,True
216670,4,6,0,0,2,17.0,5.65329249325695,66.709255125063,100783,5.0,6.3,35,0,1,2,0,Low,1,0,5.65329249325695,6.3,35,1,377.12693122928135,220.5,True
213842,4,4,3,1,2,20.0,4.30563485397529,91.348856008705,39984,5.0,6.7,27,3,1,1,0,Low,1,0,4.30563485397529,6.7,27,1,393.3148183018503,180.9,True
207858,1,4,2,1,3,20.0,5.17533071543684,90.5560327227522,57632,3.0,22.1,59,3,2,1,0,Low,1,0,5.17533071543684,22.1,59,2,468.6574176181631,1303.9,True
218314,4,3,2,0,4,17.0,6.23441615451052,77.65708620878,43813,3.0,22.7,36,0,4,3,0,Low,1,0,6.23441615451052,22.7,36,4,484.14659277223416,817.1999999999999,True
213495,0,1,0,0,1,25.0,5.84174307279483,64.9064107944689,542200,2.0,24.6,50,1,5,1,0,Low,1,0,5.84174307279483,24.6,50,5,379.16657563856427,1230.0,True
202540,1,4,4,2,0,26.0,6.54898823060138,94.9800138485114,51192,6.0,6.3,25,3,3,2,1,High,0,1,6.54898823060138,6.3,25,3,622.0229928362573,157.5,True
200744,1,2,0,1,1,18.0,4.59743023381699,78.7558530554571,35223,5.0,7.5,3,2,3,1,1,High,0,1,4.59743023381699,7.5,3,3,362.0745399272066,22.5,True
212400,3,2,1,2,0,22.0,5.42727980064731,59.8195245419679,85129,4.0,5.1,22,3,0,1,1,High,0,1,5.42727980064731,5.1,22,0,324.6572972309484,112.19999999999999,True
202912,2,3,1,0,0,17.0,6.62863590156602,75.0002266438389,60450,3.0,5.0,58,1,3,1,1,High,0,1,6.62863590156602,5.0,58,3,497.1491949569389,290.0,True
206084,0,4,4,1,4,26.0,4.13288934868537,53.886736284436,66389,4.0,18.8,4,3,6,1,1,High,0,1,4.13288934868537,18.8,4,6,222.70791842536298,75.2,True
215256,3,2,1,2,4,20.0,4.64509395880232,83.6325000575335,366990,2.0,15.1,42,3,7,1,0,Low,1,0,4.64509395880232,15.1,42,7,388.4808207767836,634.1999999999999,True
201038,4,6,4,3,0,21.0,6.95730120547956,84.7379270235722,45049,5.0,20.1,59,4,2,1,0,Low,1,0,6.95730120547956,20.1,59,2,589.5472818309378,1185.9,True
207159,0,5,1,0,4,20.0,5.11488743850566,60.54718850168,55894,6.0,23.1,53,1,1,3,0,Low,1,0,5.11488743850566,23.1,53,1,309.69205390407734,1224.3000000000002,True
218688,1,2,1,0,4,17.0,6.32061454106607,69.6020740668794,34005,6.0,16.4,6,0,9,3,0,Low,1,0,6.32061454106607,16.4,6,9,439.9278814354755,98.39999999999999,True
217708,4,3,3,0,4,21.0,6.17600392158001,68.0356304608437,47060,6.0,15.1,57,4,9,1,0,Low,1,0,6.17600392158001,15.1,57,9,420.18832053333915,860.6999999999999,True
206311,3,4,2,0,3,21.0,6.12518594170718,72.4954542282663,53491,4.0,9.1,39,1,6,1,1,High,0,1,6.12518594170718,9.1,39,6,444.04813707665306,354.9,True
216572,3,6,0,2,3,22.0,6.8505282539947,59.8296895567957,46148,4.0,17.0,54,4,3,3,0,Low,1,0,6.8505282539947,17.0,54,3,409.86497873656054,918.0,True
209150,3,2,1,0,0,24.0,6.21073030207469,59.8761475530914,350,5.0,15.1,45,0,5,1,0,Low,1,0,6.21073030207469,15.1,45,5,371.87460397948,679.5,True
217345,1,2,0,1,4,21.0,6.22441199148905,67.2885237923853,69074,6.0,23.5,43,0,6,1,0,Low,1,0,6.22441199148905,23.5,43,6,418.83149438291935,1010.5,True
201692,3,5,1,0,4,20.0,4.12958002661468,76.5404265806048,44839,6.0,23.2,59,3,5,1,1,High,0,1,4.12958002661468,23.2,59,5,316.07981683583296,1368.8,True
216780,0,5,1,0,3,16.0,4.19346065012385,57.5762230918514,66344,4.0,22.1,6,2,2,1,1,High,0,1,4.19346065012385,22.1,6,2,241.443625918431,132.60000000000002,True
212101,3,3,2,3,4,25.0,5.34532487360697,46.9203191706829,41548,2.0,12.0,21,0,7,1,0,Low,1,0,5.34532487360697,12.0,21,7,250.80434914062926,252.0,True
200729,0,2,3,2,2,20.0,6.31008715831238,59.2011612972972,23867,5.0,21.8,45,4,5,3,0,Low,1,0,6.31008715831238,21.8,45,5,373.56448765925495,981.0,True
210352,4,6,1,0,4,24.0,6.91996907606697,77.2800523983082,28691,4.0,7.4,30,3,0,1,0,Low,1,0,6.91996907606697,7.4,30,0,534.7755727931278,222.0,True
217386,3,2,0,1,0,26.0,4.15169221760003,69.751558347356,46750,4.0,18.2,52,4,3,1,0,Low,1,0,4.15169221760003,18.2,52,3,289.5870019561923,946.4,True
201640,1,4,1,1,1,24.0,4.00732320284747,87.1399767791783,35798,2.0,15.1,13,4,3,0,0,Low,1,0,4.00732320284747,15.1,13,3,349.1980508427909,196.29999999999998,True
204985,4,6,0,1,4,17.0,5.66061620736431,78.3887260267453,89774,5.0,18.3,49,3,5,1,0,Low,1,0,5.66061620736431,18.3,49,5,443.72849302163496,896.7,True
210201,4,3,0,0,0,26.0,5.32823446131726,68.4835227674198,49562,5.0,21.0,38,3,9,3,1,High,0,1,5.32823446131726,21.0,38,9,364.89626604177136,798.0,True
215460,3,5,0,0,2,26.0,4.68598987073506,73.8677257878242,66590,5.0,24.0,21,0,8,1,0,Low,1,0,4.68598987073506,24.0,21,8,346.1434148159792,504.0,True
210600,4,2,4,0,2,17.0,4.99167795870972,78.2185490963151,62631,6.0,12.3,25,3,7,3,0,Low,1,0,4.99167795870972,12.3,25,7,390.44180748633016,307.5,True
215948,4,3,1,0,4,24.0,5.3435708193941,69.0573645665349,47834,4.0,14.9,10,2,7,1,1,High,0,1,5.3435708193941,14.9,10,7,369.01291816199597,149.0,True
200542,1,1,0,2,4,18.0,4.25614233469901,69.6176455849463,44751,4.0,13.3,19,0,9,1,1,High,0,1,4.25614233469901,13.3,19,9,296.3026086161616,252.70000000000002,True
212362,1,4,2,2,1,25.0,4.46399515676489,63.1044546386969,38204,5.0,20.9,25,1,4,1,1,High,0,1,4.46399515676489,20.9,25,4,281.69797987743266,522.5,True
211352,4,3,3,0,0,22.0,4.86359066394629,72.6378408604379,77644,2.0,12.8,47,3,3,1,0,Low,1,0,4.86359066394629,12.8,47,3,353.2807246580422,601.6,True
201065,4,5,0,2,2,23.0,5.05084804370623,75.9029796944136,73699,3.0,13.8,32,1,5,1,0,Low,1,0,5.05084804370623,13.8,32,5,383.37441650100266,441.6,True
209289,3,2,1,0,3,24.0,4.76111130870137,68.0515028476612,48366,4.0,15.3,10,4,6,1,0,Low,1,0,4.76111130870137,15.3,10,6,324.00077978212323,153.0,True
